DEPTH,GR,PE,SP,CAL,AC,DEN,CNL,RXO,RT,QT,DEVI,AZIM,BIT,CASE,SH,CARB,POR,PERM,SXO,SW,SOG,LAYER,RESULT,WELL_NAME,cluster_label
1911.3,43.447,2.095,75.75,20.856,241.863,2.313,17.258,65.938,119.369,0.002,0.285,108.031,21.59,,9.375,0.0,18.727,23.068,74.338,74.338,25.662,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1911.4,44.846,2.102,75.823,20.853,237.933,2.309,16.811,67.407,119.72,0.002,0.261,113.269,21.59,,9.716,0.0,17.881,18.302,78.609,78.609,21.391,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1911.5,47.563,2.109,75.917,20.882,233.597,2.317,16.179,71.269,125.068,0.002,0.235,112.211,21.59,,10.514,0.0,16.9,13.139,81.998,81.998,18.002,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1911.6,50.581,2.125,76.043,20.934,229.085,2.333,15.425,76.199,133.133,0.002,0.215,102.852,21.59,,12.29,0.0,15.813,8.683,84.321,84.321,15.679,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1911.7,51.543,2.176,76.213,20.995,224.705,2.356,14.661,79.775,139.879,0.003,0.209,83.764,21.59,,13.091,0.0,14.758,5.979,87.491,87.491,12.509,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1911.8,49.881,2.251,76.422,21.032,221.299,2.382,14.058,83.945,148.681,0.003,0.233,65.545,21.59,,12.919,0.0,13.83,4.488,90.307,90.307,9.693,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1911.9,46.68,2.341,76.632,21.052,219.254,2.407,14.092,92.271,165.381,0.003,0.267,63.735,21.59,,11.865,0.0,13.126,3.861,91.204,91.204,8.796,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1912.0,43.468,2.429,76.828,21.077,218.91,2.419,14.513,99.006,179.372,0.003,0.302,73.004,21.59,,10.104,0.0,12.747,3.941,88.251,88.251,11.749,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1912.1,41.534,2.49,77.01,21.111,220.523,2.418,15.173,98.274,179.434,0.003,0.332,87.498,21.59,,8.868,0.0,12.961,4.795,84.848,84.848,15.152,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1912.2,41.943,2.454,77.189,21.142,224.277,2.403,15.907,84.021,153.653,0.003,0.353,100.894,21.59,,8.697,0.0,13.686,6.225,85.001,85.001,14.999,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1912.3,44.277,2.359,77.411,21.114,229.336,2.378,16.527,69.264,125.778,0.003,0.351,109.422,21.59,,9.321,0.0,14.737,8.096,86.922,86.922,13.078,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1912.4,46.293,2.23,77.667,21.052,234.156,2.345,16.617,62.688,112.32,0.003,0.326,114.289,21.59,,10.343,0.0,15.924,10.316,88.245,88.245,11.755,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1912.5,47.632,2.095,77.924,20.977,238.012,2.32,16.381,61.381,107.721,0.003,0.283,113.419,21.59,,11.238,0.0,17.053,12.841,86.029,86.029,13.971,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1912.6,47.877,1.984,78.14,20.902,240.361,2.306,15.954,62.356,106.475,0.003,0.236,104.951,21.59,,11.608,0.0,17.764,14.933,83.103,83.103,16.897,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1912.7,46.541,1.943,78.265,20.836,240.812,2.306,15.461,62.598,103.235,0.003,0.206,87.199,21.59,,11.223,0.0,18.023,16.426,82.992,82.992,17.008,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1912.8,46.861,1.944,78.285,20.815,240.01,2.317,15.024,60.084,95.558,0.003,0.223,69.442,21.59,,10.98,0.0,17.981,16.582,85.515,85.515,14.485,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1912.9,48.236,1.972,78.269,20.829,239.26,2.336,14.911,58.461,89.828,0.003,0.256,64.741,21.59,,11.3,0.0,17.794,15.432,89.525,89.525,10.475,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1913.0,50.684,2.014,78.245,20.867,239.038,2.355,15.148,58.188,86.708,0.003,0.291,70.453,21.59,,12.128,0.0,17.619,13.785,92.906,92.906,7.094,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1913.1,52.874,2.057,78.237,20.919,239.625,2.369,15.684,59.314,86.297,0.003,0.317,82.56,21.59,,13.697,0.0,17.687,12.477,93.209,93.209,6.791,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1913.2,52.129,2.08,78.264,20.974,241.116,2.375,16.375,61.491,88.171,0.003,0.323,95.736,21.59,,13.809,0.0,17.971,13.269,91.286,91.286,8.714,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1913.3,51.046,2.086,78.341,20.982,242.799,2.375,16.988,65.256,93.451,0.004,0.301,103.908,21.59,,13.352,0.0,18.349,15.054,87.811,87.811,12.189,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1913.4,49.739,2.072,78.448,20.96,243.984,2.368,16.863,69.838,100.957,0.004,0.265,105.672,21.59,,12.779,0.0,18.711,17.099,83.504,83.504,16.496,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1913.5,48.067,2.037,78.566,20.917,244.442,2.358,16.263,72.359,106.721,0.004,0.226,100.54,21.59,,12.104,0.0,18.954,19.043,79.139,79.139,20.861,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1913.6,46.1,1.985,78.671,20.866,244.082,2.349,15.395,71.229,108.157,0.005,0.194,89.037,21.59,,11.165,0.0,18.93,20.483,78.015,78.015,21.985,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1913.7,44.117,1.933,78.736,20.822,242.941,2.344,14.477,66.112,104.01,0.005,0.186,72.667,21.59,,10.238,0.0,18.72,21.139,79.694,79.694,20.306,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1913.8,44.594,1.899,78.728,20.84,241.642,2.344,13.736,62.24,101.391,0.005,0.219,64.349,21.59,,9.886,0.0,18.429,20.387,82.17,82.17,17.83,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1913.9,45.116,1.889,78.67,20.889,240.748,2.352,13.606,63.187,106.587,0.005,0.258,65.54,21.59,,10.113,0.0,18.152,18.66,83.349,83.349,16.651,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1914.0,44.985,1.904,78.579,20.963,240.462,2.368,13.902,67.256,117.115,0.006,0.292,73.771,21.59,,10.362,0.0,17.971,17.45,81.048,81.048,18.952,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1914.1,43.816,1.942,78.475,21.052,240.888,2.385,14.409,72.076,128.867,0.006,0.312,86.153,21.59,,9.993,0.0,18.015,18.246,76.478,76.478,23.522,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1914.2,41.53,1.999,78.381,21.137,242.03,2.399,14.965,74.609,136.111,0.006,0.315,99.398,21.59,,9.122,0.0,18.231,20.998,73.052,73.052,26.948,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1914.3,41.814,2.05,78.326,21.111,243.371,2.406,15.457,72.507,133.03,0.007,0.284,107.001,21.59,,8.666,0.0,18.527,23.445,71.375,71.375,28.625,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1914.4,43.349,2.088,78.296,21.045,244.368,2.405,16.346,71.51,131.021,0.007,0.245,107.549,21.59,,8.984,0.0,18.819,24.343,71.074,71.074,28.926,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1914.5,44.452,2.108,78.278,20.987,244.811,2.391,16.754,72.255,131.468,0.007,0.211,101.16,21.59,,9.871,0.0,19.029,23.47,70.796,70.796,29.204,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1914.6,44.533,2.11,78.264,20.961,244.585,2.372,16.592,73.984,133.164,0.008,0.191,89.207,21.59,,9.989,0.0,19.031,23.226,70.109,70.109,29.891,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1914.7,44.088,2.091,78.246,20.966,243.659,2.354,15.906,74.557,132.342,0.008,0.194,74.288,21.59,,9.865,0.0,18.866,22.611,70.672,70.672,29.328,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1914.8,44.233,2.066,78.228,20.943,242.423,2.339,14.884,72.279,126.475,0.008,0.228,70.634,21.59,,9.796,0.0,18.608,21.436,72.529,72.529,27.471,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1914.9,44.708,2.042,78.207,20.9,241.291,2.332,14.087,70.738,121.996,0.009,0.262,74.752,21.59,,9.914,0.0,18.321,19.805,75.144,75.144,24.856,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1915.0,45.33,2.022,78.177,20.86,240.361,2.34,13.695,71.079,120.66,0.009,0.29,84.147,21.59,,10.183,0.0,18.06,18.125,77.396,77.396,22.604,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1915.1,45.567,2.009,78.141,20.834,239.641,2.356,13.681,73.145,122.033,0.009,0.302,95.687,21.59,,10.492,0.0,17.878,16.872,77.694,77.694,22.306,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1915.2,44.527,2.01,78.11,20.817,239.056,2.375,13.983,75.496,123.534,0.008,0.293,105.604,21.59,,10.206,0.0,17.727,16.669,77.832,77.832,22.168,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1915.3,42.445,2.016,78.119,20.82,238.318,2.395,14.512,76.663,122.858,0.008,0.26,108.6,21.59,,9.491,0.0,17.57,17.145,78.345,78.345,21.655,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1915.4,40.975,2.028,78.153,20.843,237.399,2.41,14.993,77.736,122.197,0.007,0.228,105.797,21.59,,8.639,0.0,17.379,17.74,79.353,79.353,20.647,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1915.5,39.713,2.046,78.191,20.884,236.413,2.416,15.233,78.875,121.999,0.007,0.208,98.076,21.59,,8.075,0.0,17.146,17.712,80.559,80.559,19.441,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1915.6,38.74,2.071,78.222,20.931,235.565,2.414,15.19,80.104,122.475,0.007,0.207,87.56,21.59,,7.525,0.0,16.909,17.68,81.515,81.515,18.485,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1915.7,38.619,2.098,78.234,20.967,235.151,2.407,14.875,81.298,123.605,0.006,0.228,77.599,21.59,,7.347,0.0,16.776,17.411,81.802,81.802,18.198,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1915.8,36.155,2.116,78.249,20.947,235.664,2.396,14.354,84.464,129.014,0.006,0.269,76.154,21.59,,6.795,0.0,16.788,18.721,80.704,80.704,19.296,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1915.9,34.719,2.12,78.277,20.894,236.889,2.383,13.94,87.848,135.691,0.005,0.308,79.274,21.59,,5.894,0.0,16.966,21.799,78.141,78.141,21.859,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1916.0,33.733,2.11,78.31,20.845,238.637,2.374,13.776,88.151,138.319,0.005,0.335,86.239,21.59,,5.439,0.0,17.315,25.199,74.668,74.668,25.332,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1916.1,33.368,2.086,78.336,20.816,240.636,2.369,13.912,83.857,134.007,0.005,0.34,95.574,21.59,,5.077,0.0,17.8,29.964,73.284,73.284,26.716,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1916.2,34.542,2.057,78.338,20.81,242.524,2.367,14.37,75.195,122.24,0.005,0.322,105.053,21.59,,5.35,0.0,18.259,32.224,74.209,74.209,25.791,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1916.3,36.032,2.033,78.324,20.803,243.682,2.367,15.143,69.951,114.924,0.004,0.28,106.0,21.59,,5.904,0.0,18.623,32.724,75.725,75.725,24.275,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1916.4,36.991,2.015,78.327,20.82,244.178,2.367,16.064,68.011,112.359,0.004,0.244,99.403,21.59,,6.456,0.0,18.846,32.213,76.751,76.751,23.249,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1916.5,37.582,1.999,78.359,20.852,244.129,2.359,16.703,66.735,110.137,0.004,0.227,87.251,21.59,,6.788,0.0,18.912,31.441,76.841,76.841,23.159,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1916.6,38.237,1.982,78.418,20.883,243.727,2.346,16.905,64.326,105.4,0.004,0.232,73.526,21.59,,6.96,0.0,18.823,30.195,78.413,78.413,21.587,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1916.7,39.648,1.951,78.494,20.889,243.235,2.33,16.705,59.831,96.846,0.004,0.262,64.209,21.59,,7.463,0.0,18.713,27.862,81.722,81.722,18.278,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1916.8,39.427,1.917,78.547,20.863,243.108,2.316,16.327,57.3,91.473,0.003,0.307,64.8,21.59,,7.721,0.0,18.639,26.559,84.963,84.963,15.037,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1916.9,40.777,1.887,78.562,20.85,243.339,2.307,15.88,59.378,93.444,0.003,0.342,70.491,21.59,,7.856,0.0,18.637,26.197,86.309,86.309,13.691,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1917.0,42.049,1.868,78.54,20.855,243.835,2.313,15.333,63.907,99.271,0.003,0.358,79.375,21.59,,8.684,0.0,18.721,24.488,83.915,83.915,16.085,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1917.1,42.893,1.864,78.489,20.873,244.436,2.32,15.013,68.303,104.984,0.003,0.351,89.027,21.59,,8.988,0.0,18.873,24.625,80.338,80.338,19.662,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1917.2,44.246,1.866,78.427,20.896,244.921,2.332,15.081,69.558,106.135,0.003,0.32,96.489,21.59,,9.527,0.0,18.998,24.081,78.787,78.787,21.213,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1917.3,42.98,1.88,78.403,20.908,244.92,2.349,15.524,68.389,104.368,0.003,0.274,92.498,21.59,,9.546,0.0,19.056,24.368,78.683,78.683,21.317,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1917.4,42.619,1.901,78.423,20.93,244.514,2.369,16.108,69.09,105.895,0.003,0.238,81.742,21.59,,9.106,0.0,19.024,25.206,79.06,79.06,20.94,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1917.5,43.483,1.924,78.477,20.956,243.822,2.377,16.54,70.532,108.913,0.002,0.219,67.938,21.59,,9.079,0.0,18.895,24.527,78.568,78.568,21.432,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1917.6,44.963,1.942,78.539,20.976,243.03,2.374,16.777,71.291,111.035,0.002,0.226,55.618,21.59,,9.897,0.0,18.693,21.704,78.115,78.115,21.885,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1917.7,45.531,1.942,78.577,20.981,242.397,2.361,16.794,69.65,109.296,0.002,0.261,50.16,21.59,,10.299,0.0,18.53,20.095,78.912,78.912,21.088,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1917.8,45.878,1.939,78.524,20.941,242.37,2.341,16.584,68.389,107.473,0.002,0.312,58.433,21.59,,10.512,0.0,18.451,19.34,79.87,79.87,20.13,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1917.9,46.367,1.941,78.397,20.92,242.847,2.321,16.059,68.798,107.677,0.002,0.356,72.563,21.59,,10.697,0.0,18.485,19.18,80.163,80.163,19.837,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1918.0,46.777,1.951,78.217,20.913,243.687,2.312,15.46,69.686,108.046,0.002,0.38,87.461,21.59,,10.949,0.0,18.638,19.462,79.225,79.225,20.775,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1918.1,46.747,1.974,78.016,20.905,244.66,2.313,14.926,70.283,107.544,0.002,0.378,99.223,21.59,,11.083,0.0,18.885,20.388,78.327,78.327,21.673,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1918.2,45.778,2.008,77.834,20.877,245.453,2.325,14.587,70.238,105.96,0.002,0.349,105.067,21.59,,10.775,0.0,19.088,21.975,78.003,78.003,21.997,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1918.3,43.894,2.034,77.721,20.861,245.528,2.342,14.562,71.608,106.849,0.003,0.287,99.885,21.59,,10.111,0.0,19.192,23.89,77.741,77.741,22.259,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1918.4,42.425,2.047,77.661,20.877,244.992,2.363,15.057,73.36,108.905,0.003,0.231,89.308,21.59,,9.308,0.0,19.161,25.522,77.392,77.392,22.608,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1918.5,40.714,2.044,77.649,20.906,244.005,2.375,15.672,73.288,108.983,0.003,0.199,75.445,21.59,,8.707,0.0,18.985,25.989,77.174,77.174,22.826,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1918.6,38.642,2.025,77.685,20.927,242.819,2.378,16.18,70.787,106.19,0.004,0.2,61.826,21.59,,7.781,0.0,18.69,26.729,79.135,79.135,20.865,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1918.7,36.632,1.999,77.77,20.921,241.791,2.371,16.404,66.827,101.866,0.004,0.231,53.431,21.59,,6.901,0.0,18.432,27.757,81.638,81.638,18.362,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1918.8,35.316,1.972,77.884,20.881,241.547,2.357,16.212,66.698,104.18,0.004,0.273,59.119,21.59,,6.192,0.0,18.281,29.116,82.637,82.637,17.363,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1918.9,33.261,1.945,77.98,20.847,241.99,2.339,15.516,67.996,109.588,0.005,0.304,71.46,21.59,,5.54,0.0,18.277,31.703,81.364,81.364,18.636,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1919.0,33.011,1.917,78.029,20.822,242.945,2.324,14.802,68.259,113.932,0.005,0.318,85.846,21.59,,4.596,0.0,18.437,37.268,78.335,78.335,21.665,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1919.1,35.053,1.891,78.015,20.809,244.126,2.316,14.237,66.546,115.179,0.005,0.311,98.368,21.59,,5.33,0.0,18.732,36.17,76.439,76.439,23.561,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1919.2,37.844,1.878,77.931,20.811,245.133,2.316,13.958,63.419,113.38,0.005,0.284,105.772,21.59,,6.397,0.0,18.986,33.645,75.751,75.751,24.249,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1919.3,39.397,1.88,77.834,20.844,245.286,2.323,14.073,63.517,116.195,0.005,0.245,100.821,21.59,,7.324,0.0,19.125,31.119,75.082,75.082,24.918,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1919.4,40.17,1.892,77.772,20.877,244.74,2.337,14.765,65.376,121.307,0.004,0.216,90.804,21.59,,7.886,0.0,19.106,29.107,74.007,74.007,25.993,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1919.5,40.308,1.91,77.752,20.9,243.725,2.35,15.555,66.205,123.108,0.004,0.204,79.845,21.59,,8.112,0.0,18.92,27.21,72.866,72.866,27.134,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1919.6,40.149,1.926,77.769,20.905,242.588,2.358,16.236,64.804,119.35,0.004,0.213,71.6,21.59,,8.008,0.0,18.622,25.661,74.635,74.635,25.365,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1919.7,40.224,1.926,77.811,20.889,241.789,2.359,16.621,61.547,111.098,0.004,0.242,69.313,21.59,,8.006,0.0,18.404,24.373,77.697,77.697,22.303,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1919.8,42.237,1.921,77.85,20.86,242.003,2.353,16.548,60.314,105.909,0.004,0.285,75.472,21.59,,8.473,0.0,18.335,22.879,80.314,80.314,19.686,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1919.9,43.704,1.917,77.882,20.858,242.957,2.341,15.861,61.272,104.088,0.003,0.316,86.278,21.59,,9.295,0.0,18.444,21.605,81.4,81.4,18.6,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1920.0,43.975,1.916,77.908,20.874,244.374,2.335,15.071,62.266,102.135,0.003,0.33,98.288,21.59,,9.88,0.0,18.731,21.874,80.52,80.52,19.48,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1920.1,43.365,1.917,77.935,20.897,245.876,2.327,14.368,62.053,98.251,0.003,0.323,109.133,21.59,,9.542,0.0,19.12,24.758,80.274,80.274,19.726,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1920.2,43.136,1.923,77.976,20.916,246.98,2.321,13.892,60.297,92.345,0.003,0.297,117.465,21.59,,9.379,0.0,19.415,26.873,81.333,81.333,18.667,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1920.3,45.477,1.925,78.055,20.924,247.018,2.319,13.733,59.644,89.084,0.003,0.247,115.048,21.59,,9.868,0.0,19.552,26.531,82.815,82.815,17.185,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1920.4,46.134,1.924,78.155,20.916,246.268,2.324,14.115,59.661,87.38,0.003,0.212,106.018,21.59,,10.691,0.0,19.498,24.278,84.305,84.305,15.695,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1920.5,44.88,1.921,78.254,20.894,244.986,2.336,14.741,59.441,85.985,0.003,0.204,92.941,21.59,,10.736,0.0,19.257,22.886,85.854,85.854,14.146,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1920.6,42.465,1.918,78.327,20.868,243.523,2.347,15.433,58.834,84.75,0.004,0.223,80.006,21.59,,9.534,0.0,18.887,23.457,88.241,88.241,11.759,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1920.7,40.609,1.92,78.347,20.852,242.329,2.356,16.003,58.445,84.623,0.004,0.257,73.045,21.59,,8.609,0.0,18.58,23.89,89.836,89.836,10.164,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1920.8,39.005,1.918,78.304,20.862,242.061,2.36,16.261,60.182,88.454,0.004,0.282,80.892,21.59,,7.842,0.0,18.406,24.842,89.655,89.655,10.345,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1920.9,37.798,1.908,78.228,20.893,242.512,2.356,15.843,61.868,92.933,0.004,0.289,92.592,21.59,,7.199,0.0,18.399,26.613,87.655,87.655,12.345,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1921.0,37.724,1.887,78.129,20.948,243.461,2.345,15.133,61.745,95.196,0.004,0.275,103.717,21.59,,6.737,0.0,18.564,29.148,84.734,84.734,15.266,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1921.1,38.786,1.856,78.017,21.024,244.59,2.333,14.328,59.904,95.099,0.004,0.241,111.148,21.59,,7.134,0.0,18.852,29.797,83.616,83.616,16.384,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1921.2,40.268,1.835,77.902,21.118,245.489,2.324,13.642,58.255,95.178,0.003,0.195,113.013,21.59,,7.719,0.0,19.084,29.493,82.667,82.667,17.333,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1921.3,41.9,1.836,77.794,21.139,245.554,2.321,13.308,59.714,100.255,0.003,0.165,104.761,21.59,,8.406,0.0,19.199,28.195,81.141,81.141,18.859,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1921.4,43.223,1.859,77.682,21.094,244.978,2.324,13.814,61.434,105.735,0.003,0.167,92.289,21.59,,9.091,0.0,19.164,26.107,79.173,79.173,20.827,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1921.5,43.376,1.9,77.559,21.024,243.968,2.338,14.614,62.018,108.775,0.003,0.194,79.393,21.59,,9.645,0.0,18.976,23.675,77.776,77.776,22.224,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1921.6,42.478,1.949,77.421,20.965,242.811,2.353,15.426,61.808,109.682,0.003,0.236,69.631,21.59,,9.23,0.0,18.682,22.998,78.731,78.731,21.269,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1921.7,41.619,1.981,77.269,20.936,241.878,2.367,16.016,62.857,111.871,0.002,0.274,66.377,21.59,,8.836,0.0,18.442,22.58,79.037,79.037,20.963,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1921.8,40.886,1.993,77.123,20.923,241.686,2.376,16.203,70.234,123.706,0.002,0.299,74.895,21.59,,8.479,0.0,18.308,22.669,77.254,77.254,22.747,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1921.9,39.637,1.987,76.991,20.908,242.049,2.379,15.751,77.324,133.492,0.002,0.309,87.142,21.59,,8.079,0.0,18.306,23.653,73.764,73.764,26.236,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1922.0,38.463,1.97,76.87,20.89,242.779,2.372,15.105,80.573,135.68,0.002,0.301,98.363,21.59,,7.456,0.0,18.436,26.056,70.781,70.781,29.219,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1922.1,37.322,1.947,76.749,20.872,243.634,2.364,14.463,79.822,130.781,0.002,0.277,104.134,21.59,,7.053,0.0,18.654,28.743,71.255,71.255,28.745,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1922.2,35.548,1.941,76.611,20.872,244.314,2.358,14.015,78.247,125.276,0.002,0.241,100.307,21.59,,6.388,0.0,18.83,32.481,72.106,72.106,27.894,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1922.3,35.004,1.959,76.449,20.907,244.478,2.358,13.944,79.578,125.712,0.002,0.216,83.114,21.59,,5.898,0.0,18.931,35.194,72.462,72.462,27.538,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1922.4,35.223,2.003,76.293,20.932,244.363,2.364,14.644,79.299,125.0,0.003,0.214,69.422,21.59,,5.776,0.0,18.948,35.873,72.387,72.387,27.613,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1922.5,36.453,2.071,76.161,20.953,244.19,2.382,15.636,77.365,123.161,0.003,0.229,63.581,21.59,,5.974,0.0,18.898,34.58,72.881,72.881,27.119,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1922.6,38.003,2.155,76.067,20.977,244.218,2.4,16.667,75.557,122.922,0.003,0.25,66.014,21.59,,6.818,0.0,18.865,31.069,73.775,73.775,26.225,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
1922.7,38.248,2.227,76.018,21.01,244.743,2.416,17.479,77.479,129.695,0.003,0.266,73.325,21.59,,7.108,0.0,18.951,30.583,72.191,72.191,27.809,J2z,水层,0473ffd021f94d17a9091d6a3b5ac567,4.0
